ProductionID,ShiftID,MachineID,ProductID,StartTime,EndTime,TotalUnits,GoodUnits,IdealCycleTimeSeconds,Notes,DurationMinutes
PRD-01812,SFT-01284,M106,BPA-108,22:00:00,22:52:00,1,1,60,,52.0
PRD-01813,SFT-01284,M106,BPA-110,22:52:00,05:29:56,1,1,47,,397.93
PRD-01814,SFT-01285,M107,BPA-113,22:00:00,05:00:59,1,1,67,,420.98
PRD-01815,SFT-01285,M107,BPA-112,05:00:59,05:29:47,1,1,54,,28.8
PRD-01816,SFT-01286,M201,EMB-218,22:00:00,05:29:39,1,1,69,,449.65
PRD-01817,SFT-01287,M202,EMB-213,22:00:00,05:29:30,1,1,58,,449.5
PRD-01818,SFT-01288,M203,EMB-214,22:00:00,05:29:59,1,1,49,,449.98
PRD-01819,SFT-01289,M204,EMB-211,22:00:00,05:09:45,1,1,45,,429.75
PRD-01820,SFT-01289,M204,EMB-202,05:09:45,05:29:18,1,1,51,,19.55
PRD-01821,SFT-01290,M205,EMB-215,22:00:00,05:29:40,1,1,71,,449.67
PRD-01822,SFT-01291,M206,EMB-202,22:00:00,05:29:39,1,1,51,,449.65
PRD-01823,SFT-01292,M301,CSB-317,22:00:00,00:48:00,1,1,70,,168.0
PRD-01824,SFT-01292,M301,CSB-306,00:48:00,05:28:48,1,1,52,,280.8
PRD-01825,SFT-01293,M302,CSB-303,22:00:00,22:44:12,1,1,52,,44.2
PRD-01826,SFT-01293,M302,CSB-316,22:44:12,05:28:27,1,1,63,,404.25
PRD-01827,SFT-01294,M303,CSB-304,22:00:00,04:33:18,1,1,54,,393.3
PRD-01828,SFT-01294,M303,CSB-311,04:33:18,05:28:55,1,1,71,,55.62
PRD-01829,SFT-01295,M304,CSB-301,22:00:00,05:29:30,1,1,62,,449.5
PRD-01830,SFT-01296,M305,CSB-307,22:00:00,05:30:00,1,1,60,,450.0
PRD-01831,SFT-01297,M101,BPA-114,06:00:00,12:42:00,331,313,67,,402.0
PRD-01832,SFT-01297,M101,BPA-101,12:42:00,13:19:34,426,415,46,,37.57
PRD-01833,SFT-01298,M102,BPA-106,06:00:00,13:19:28,323,295,64,,439.47
PRD-01834,SFT-01299,M103,BPA-115,06:00:00,10:14:25,496,473,43,,254.42
PRD-01835,SFT-01299,M103,BPA-103,10:14:25,13:19:25,299,275,74,,185.0
PRD-01836,SFT-01300,M104,BPA-100,06:00:00,10:27:28,330,322,68,,267.47
PRD-01837,SFT-01300,M104,BPA-113,10:27:28,13:19:26,308,302,67,,171.97
PRD-01838,SFT-01301,M105,BPA-106,06:00:00,10:56:32,303,299,64,,296.53
PRD-01839,SFT-01301,M105,BPA-102,10:56:32,13:18:32,270,257,71,,142.0
PRD-01840,SFT-01302,M106,BPA-105,06:00:00,13:19:27,485,447,47,,439.45
PRD-01841,SFT-01303,M107,BPA-108,06:00:00,06:30:00,322,291,60,,30.0
PRD-01842,SFT-01303,M107,BPA-109,06:30:00,13:19:08,291,274,68,,409.13
PRD-01843,SFT-01304,M201,EMB-204,06:00:00,10:56:00,265,240,74,,296.0
PRD-01844,SFT-01304,M201,EMB-206,10:56:00,13:18:40,548,502,40,,142.67
PRD-01845,SFT-01305,M202,EMB-210,06:00:00,13:19:04,281,253,74,,439.07
PRD-01846,SFT-01307,M204,EMB-217,06:00:00,12:42:00,300,275,67,,402.0
PRD-01847,SFT-01307,M204,EMB-216,12:42:00,13:19:12,331,316,62,,37.2
PRD-01848,SFT-01308,M205,EMB-202,06:00:00,10:56:39,368,338,51,,296.65
PRD-01849,SFT-01308,M205,EMB-201,10:56:39,13:18:33,420,384,43,,141.9
PRD-01850,SFT-01310,M301,CSB-307,06:00:00,13:20:00,341,336,60,,440.0
PRD-01851,SFT-01311,M302,CSB-303,06:00:00,09:27:08,439,400,52,,207.13
PRD-01852,SFT-01311,M302,CSB-315,09:27:08,13:19:08,581,567,40,,232.0
PRD-01853,SFT-01312,M303,CSB-307,06:00:00,13:20:00,357,326,60,,440.0
PRD-01854,SFT-01313,M304,CSB-319,06:00:00,09:44:19,458,438,43,,224.32
PRD-01855,SFT-01313,M304,CSB-304,09:44:19,13:19:25,436,396,54,,215.1
PRD-01856,SFT-01314,M305,CSB-307,06:00:00,13:19:00,345,314,60,,439.0
PRD-01857,SFT-01315,M101,BPA-108,14:00:00,17:53:00,330,318,60,,233.0
PRD-01858,SFT-01315,M101,BPA-114,17:53:00,21:14:00,328,322,67,,201.0
PRD-01859,SFT-01316,M102,BPA-108,14:00:00,21:15:00,330,304,60,,435.0
PRD-01860,SFT-01317,M103,BPA-114,14:00:00,19:59:34,323,293,67,,359.57
PRD-01861,SFT-01317,M103,BPA-104,19:59:34,21:14:37,392,375,57,,75.05
PRD-01862,SFT-01318,M104,BPA-104,14:00:00,19:07:48,340,318,57,,307.8
PRD-01863,SFT-01318,M104,BPA-104,19:07:48,21:14:09,410,385,57,,126.35
PRD-01864,SFT-01319,M105,BPA-110,14:00:00,16:24:55,446,428,47,,144.92
PRD-01865,SFT-01319,M105,BPA-100,16:24:55,21:13:55,322,295,68,,289.0
PRD-01866,SFT-01320,M106,BPA-101,14:00:00,15:23:34,426,412,46,,83.57
PRD-01867,SFT-01320,M106,BPA-103,15:23:34,21:13:50,291,277,74,,350.27
PRD-01868,SFT-01321,M107,BPA-100,14:00:00,15:02:20,298,280,68,,62.33
PRD-01869,SFT-01321,M107,BPA-119,15:02:20,21:13:08,313,304,72,,370.8
PRD-01870,SFT-01322,M201,EMB-205,14:00:00,21:14:21,392,362,51,,434.35
PRD-01871,SFT-01323,M202,EMB-204,14:00:00,18:49:50,286,278,74,,289.83
PRD-01872,SFT-01323,M202,EMB-210,18:49:50,21:14:08,273,256,74,,144.3
PRD-01873,SFT-01324,M203,EMB-214,14:00:00,21:14:28,394,370,49,,434.47
PRD-01874,SFT-01325,M204,EMB-212,14:00:00,20:12:45,330,299,63,,372.75
PRD-01875,SFT-01325,M204,EMB-216,20:12:45,21:13:43,296,273,62,,60.97
PRD-01876,SFT-01326,M205,EMB-219,14:00:00,15:31:16,265,239,74,,91.27
PRD-01877,SFT-01326,M205,EMB-214,15:31:16,21:14:16,417,412,49,,343.0
PRD-01878,SFT-01327,M206,EMB-207,14:00:00,20:53:57,390,378,51,,413.95
PRD-01879,SFT-01327,M206,EMB-204,20:53:57,21:13:41,292,266,74,,19.73
PRD-01880,SFT-01328,M301,CSB-310,14:00:00,14:49:49,483,446,49,,49.82
PRD-01881,SFT-01328,M301,CSB-318,14:49:49,21:13:57,483,475,43,,384.13
PRD-01882,SFT-01329,M302,CSB-316,14:00:00,15:10:21,343,334,63,,70.35
PRD-01883,SFT-01329,M302,CSB-318,15:10:21,21:13:42,548,531,43,,363.35
PRD-01884,SFT-01330,M303,CSB-313,14:00:00,21:14:40,565,531,40,,434.67
PRD-01885,SFT-01331,M304,CSB-307,14:00:00,19:17:00,425,388,60,,317.0
PRD-01886,SFT-01331,M304,CSB-305,19:17:00,21:13:44,329,323,68,,116.73
PRD-01887,SFT-01333,M101,BPA-112,22:00:00,05:30:00,1,1,54,,450.0
PRD-01888,SFT-01334,M102,BPA-101,22:00:00,03:05:08,1,1,46,,305.13
PRD-01889,SFT-01334,M102,BPA-103,03:05:08,05:29:26,1,1,74,,144.3
PRD-01890,SFT-01335,M103,BPA-119,22:00:00,05:28:48,1,1,72,,448.8
PRD-01891,SFT-01336,M104,BPA-117,22:00:00,23:51:28,1,1,44,,111.47
PRD-01892,SFT-01336,M104,BPA-104,23:51:28,05:28:43,1,1,57,,337.25
PRD-01893,SFT-01337,M105,BPA-101,22:00:00,05:29:16,1,1,46,,449.27
PRD-01894,SFT-01338,M106,BPA-113,22:00:00,23:24:52,1,1,67,,84.87
PRD-01895,SFT-01338,M106,BPA-100,23:24:52,05:28:40,1,1,68,,363.8
PRD-01896,SFT-01339,M107,BPA-104,22:00:00,05:29:21,1,1,57,,449.35
PRD-01897,SFT-01340,M201,EMB-215,22:00:00,01:43:39,1,1,71,,223.65
PRD-01898,SFT-01340,M201,EMB-211,01:43:39,05:29:24,1,1,45,,225.75
PRD-01899,SFT-01341,M202,EMB-200,22:00:00,05:29:23,1,1,59,,449.38
PRD-01900,SFT-01342,M203,EMB-214,22:00:00,03:25:51,1,1,49,,325.85
PRD-01901,SFT-01342,M203,EMB-218,03:25:51,05:28:54,1,1,69,,123.05
PRD-01902,SFT-01343,M204,EMB-214,22:00:00,03:49:32,1,1,49,,349.53
PRD-01903,SFT-01343,M204,EMB-200,03:49:32,05:28:51,1,1,59,,99.32
PRD-01904,SFT-01344,M205,EMB-200,22:00:00,02:03:52,1,1,59,,243.87
PRD-01905,SFT-01344,M205,EMB-219,02:03:52,05:28:36,1,1,74,,204.73
PRD-01906,SFT-01345,M206,EMB-202,22:00:00,01:19:45,1,1,51,,199.75
PRD-01907,SFT-01345,M206,EMB-201,01:19:45,05:29:09,1,1,43,,249.4
PRD-01908,SFT-01346,M301,CSB-316,22:00:00,05:29:24,1,1,63,,449.4
PRD-01909,SFT-01347,M302,CSB-317,22:00:00,22:26:50,1,1,70,,26.83
PRD-01910,SFT-01347,M302,CSB-318,22:26:50,05:28:57,1,1,43,,422.12
PRD-01911,SFT-01348,M303,CSB-317,22:00:00,04:02:50,1,1,70,,362.83
PRD-01912,SFT-01348,M303,CSB-315,04:02:50,05:28:50,1,1,40,,86.0
PRD-01913,SFT-01349,M304,CSB-310,22:00:00,04:58:08,1,1,49,,418.13
PRD-01914,SFT-01349,M304,CSB-303,04:58:08,05:28:28,1,1,52,,30.33
PRD-01915,SFT-01350,M305,CSB-311,22:00:00,02:06:08,1,1,71,,246.13
PRD-01916,SFT-01350,M305,CSB-318,02:06:08,05:28:57,1,1,43,,202.82
PRD-01917,SFT-01351,M101,BPA-102,06:00:00,13:19:01,262,258,71,,439.02
PRD-01918,SFT-01352,M102,BPA-101,06:00:00,13:19:18,477,438,46,,439.3
PRD-01919,SFT-01355,M105,BPA-116,06:00:00,10:36:16,353,332,64,,276.27
PRD-01920,SFT-01355,M105,BPA-118,10:36:16,13:19:34,282,258,71,,163.3
PRD-01921,SFT-01356,M106,BPA-102,06:00:00,13:19:01,321,289,71,,439.02
PRD-01922,SFT-01357,M107,BPA-115,06:00:00,09:12:04,509,470,43,,192.07
PRD-01923,SFT-01357,M107,BPA-119,09:12:04,13:19:16,294,274,72,,247.2
PRD-01924,SFT-01358,M201,EMB-203,06:00:00,13:19:01,309,292,71,,439.02
PRD-01925,SFT-01359,M202,EMB-206,06:00:00,13:20:00,458,444,40,,440.0
PRD-01926,SFT-01360,M203,EMB-209,06:00:00,13:19:54,443,408,53,,439.9
PRD-01927,SFT-01361,M204,EMB-219,06:00:00,12:54:24,245,234,74,,414.4
PRD-01928,SFT-01361,M204,EMB-215,12:54:24,13:18:04,278,253,71,,23.67
PRD-01929,SFT-01362,M205,EMB-206,06:00:00,06:18:00,512,492,40,,18.0
PRD-01930,SFT-01362,M205,EMB-210,06:18:00,13:18:34,267,259,74,,420.57
PRD-01931,SFT-01363,M206,EMB-200,06:00:00,11:27:27,330,309,59,,327.45
PRD-01932,SFT-01363,M206,EMB-200,11:27:27,13:18:34,316,286,59,,111.12
PRD-01933,SFT-01364,M301,CSB-310,06:00:00,13:19:22,438,432,49,,439.37
PRD-01934,SFT-01365,M302,CSB-309,06:00:00,12:22:30,416,392,50,,382.5
PRD-01935,SFT-01365,M302,CSB-313,12:22:30,13:19:50,594,537,40,,57.33
PRD-01936,SFT-01366,M303,CSB-306,06:00:00,12:04:52,397,378,52,,364.87
PRD-01937,SFT-01366,M303,CSB-311,12:04:52,13:19:25,294,274,71,,74.55
PRD-01938,SFT-01367,M304,CSB-311,06:00:00,13:19:01,300,282,71,,439.02
PRD-01939,SFT-01368,M305,CSB-303,06:00:00,13:19:24,461,420,52,,439.4
PRD-01940,SFT-01369,M101,BPA-112,14:00:00,17:00:00,426,419,54,,180.0
PRD-01941,SFT-01369,M101,BPA-107,17:00:00,21:14:09,399,383,51,,254.15
PRD-01942,SFT-01370,M102,BPA-100,14:00:00,16:16:00,333,321,68,,136.0
PRD-01943,SFT-01370,M102,BPA-107,16:16:00,21:14:21,387,361,51,,298.35
PRD-01944,SFT-01371,M103,BPA-106,14:00:00,21:14:08,295,279,64,,434.13
PRD-01945,SFT-01372,M104,BPA-105,14:00:00,21:10:03,407,398,47,,430.05
PRD-01946,SFT-01372,M104,BPA-107,21:10:03,21:14:18,368,359,51,,4.25
PRD-01947,SFT-01373,M105,BPA-112,14:00:00,21:14:42,410,385,54,,434.7
PRD-01948,SFT-01374,M106,BPA-119,14:00:00,21:14:24,301,291,72,,434.4
PRD-01949,SFT-01375,M107,BPA-105,14:00:00,21:14:45,433,427,47,,434.75
PRD-01950,SFT-01376,M201,EMB-211,14:00:00,19:20:15,488,462,45,,320.25
PRD-01951,SFT-01376,M201,EMB-219,19:20:15,21:13:43,294,290,74,,113.47
PRD-01952,SFT-01377,M202,EMB-201,14:00:00,21:14:18,462,450,43,,434.3
PRD-01953,SFT-01379,M204,EMB-205,14:00:00,21:14:21,424,401,51,,434.35
PRD-01954,SFT-01380,M205,EMB-211,14:00:00,21:14:15,475,428,45,,434.25
PRD-01955,SFT-01381,M206,EMB-202,14:00:00,21:10:06,363,345,51,,430.1
PRD-01956,SFT-01381,M206,EMB-208,21:10:06,21:14:18,299,290,63,,4.2
PRD-01957,SFT-01382,M301,CSB-305,14:00:00,21:14:04,302,281,68,,434.07
PRD-01958,SFT-01383,M302,CSB-304,14:00:00,21:14:42,450,424,54,,434.7
PRD-01959,SFT-01385,M304,CSB-303,14:00:00,17:02:00,422,400,52,,182.0
PRD-01960,SFT-01385,M304,CSB-319,17:02:00,21:14:16,539,531,43,,252.27
PRD-01961,SFT-01386,M305,CSB-302,14:00:00,21:14:42,514,489,42,,434.7
PRD-01962,SFT-01387,M101,BPA-101,22:00:00,05:29:16,1,1,46,,449.27
PRD-01963,SFT-01388,M102,BPA-103,22:00:00,05:28:56,1,1,74,,448.93
PRD-01964,SFT-01389,M103,BPA-112,22:00:00,04:27:54,1,1,54,,387.9
PRD-01965,SFT-01389,M103,BPA-112,04:27:54,05:29:06,1,1,54,,61.2
PRD-01966,SFT-01390,M104,BPA-112,22:00:00,05:30:00,1,1,54,,450.0
PRD-01967,SFT-01391,M105,BPA-113,22:00:00,01:28:49,1,1,67,,208.82
PRD-01968,SFT-01391,M105,BPA-108,01:28:49,05:28:49,1,1,60,,240.0
PRD-01969,SFT-01392,M106,BPA-109,22:00:00,05:25:24,1,1,68,,445.4
PRD-01970,SFT-01392,M106,BPA-118,05:25:24,05:28:57,1,1,71,,3.55
PRD-01971,SFT-01393,M107,BPA-117,22:00:00,23:25:48,1,1,44,,85.8
PRD-01972,SFT-01393,M107,BPA-111,23:25:48,05:29:13,1,1,49,,363.42
PRD-01973,SFT-01394,M201,EMB-203,22:00:00,05:29:40,1,1,71,,449.67
PRD-01974,SFT-01395,M202,EMB-219,22:00:00,05:28:56,1,1,74,,448.93
PRD-01975,SFT-01396,M203,EMB-216,22:00:00,03:41:00,1,1,62,,341.0
PRD-01976,SFT-01396,M203,EMB-206,03:41:00,05:28:20,1,1,40,,107.33
PRD-01977,SFT-01397,M204,EMB-210,22:00:00,22:18:30,1,1,74,,18.5
PRD-01978,SFT-01397,M204,EMB-202,22:18:30,05:28:36,1,1,51,,430.1
PRD-01979,SFT-01398,M205,EMB-214,22:00:00,05:29:59,1,1,49,,449.98
PRD-01980,SFT-01399,M206,EMB-214,22:00:00,05:29:59,1,1,49,,449.98
PRD-01981,SFT-01400,M301,CSB-301,22:00:00,01:21:30,1,1,62,,201.5
PRD-01982,SFT-01400,M301,CSB-313,01:21:30,05:29:30,1,1,40,,248.0
PRD-01983,SFT-01401,M302,CSB-314,22:00:00,05:29:23,1,1,59,,449.38
PRD-01984,SFT-01403,M304,CSB-302,22:00:00,05:29:24,1,1,42,,449.4
PRD-01985,SFT-01404,M305,CSB-302,22:00:00,05:29:24,1,1,42,,449.4
PRD-01986,SFT-01405,M101,BPA-112,06:00:00,13:19:12,422,407,54,,439.2
PRD-01987,SFT-01406,M102,BPA-116,06:00:00,13:19:28,319,298,64,,439.47
PRD-01988,SFT-01407,M103,BPA-112,06:00:00,13:19:12,385,379,54,,439.2
PRD-01989,SFT-01408,M104,BPA-119,06:00:00,11:33:36,281,261,72,,333.6
PRD-01990,SFT-01408,M104,BPA-119,11:33:36,13:18:00,277,254,72,,104.4
PRD-01991,SFT-01410,M106,BPA-108,06:00:00,13:20:00,314,310,60,,440.0
PRD-01992,SFT-01411,M107,BPA-117,06:00:00,13:20:00,476,470,44,,440.0
PRD-01993,SFT-01412,M201,EMB-218,06:00:00,11:47:18,317,303,69,,347.3
PRD-01994,SFT-01412,M201,EMB-209,11:47:18,13:19:10,407,397,53,,91.87
PRD-01995,SFT-01413,M202,EMB-205,06:00:00,06:14:27,356,339,51,,14.45
PRD-01996,SFT-01413,M202,EMB-216,06:14:27,13:19:09,330,312,62,,424.7
PRD-01997,SFT-01414,M203,EMB-202,06:00:00,07:44:33,413,399,51,,104.55
PRD-01998,SFT-01414,M203,EMB-218,07:44:33,13:19:12,277,261,69,,334.65
PRD-01999,SFT-01415,M204,EMB-206,06:00:00,12:02:00,561,513,40,,362.0
PRD-02000,SFT-01415,M204,EMB-214,12:02:00,13:19:35,413,391,49,,77.58
PRD-02001,SFT-01416,M205,EMB-207,06:00:00,13:19:27,428,414,51,,439.45
PRD-02002,SFT-01417,M206,EMB-217,06:00:00,10:15:43,304,300,67,,255.72
PRD-02003,SFT-01417,M206,EMB-218,10:15:43,13:19:43,265,246,69,,184.0
PRD-02004,SFT-01418,M301,CSB-317,06:00:00,13:19:50,293,269,70,,439.83
PRD-02005,SFT-01419,M302,CSB-319,06:00:00,13:19:19,530,522,43,,439.32
PRD-02006,SFT-01420,M303,CSB-305,06:00:00,13:19:44,354,336,68,,439.73
PRD-02007,SFT-01421,M304,CSB-302,06:00:00,10:42:48,525,501,42,,282.8
PRD-02008,SFT-01421,M304,CSB-314,10:42:48,13:19:09,331,313,59,,156.35
PRD-02009,SFT-01422,M305,CSB-305,06:00:00,10:49:00,355,350,68,,289.0
PRD-02010,SFT-01422,M305,CSB-304,10:49:00,13:19:18,371,366,54,,150.3
PRD-02011,SFT-01423,M101,BPA-112,14:00:00,14:45:54,443,401,54,,45.9
PRD-02012,SFT-01423,M101,BPA-107,14:45:54,21:14:21,387,377,51,,388.45
PRD-02013,SFT-01424,M102,BPA-104,14:00:00,21:01:48,316,291,57,,421.8
PRD-02014,SFT-01424,M102,BPA-101,21:01:48,21:14:04,463,429,46,,12.27
PRD-02015,SFT-01425,M103,BPA-115,14:00:00,16:33:22,442,421,43,,153.37
PRD-02016,SFT-01425,M103,BPA-119,16:33:22,21:14:10,270,256,72,,280.8
PRD-02017,SFT-01426,M104,BPA-118,14:00:00,20:39:58,274,249,71,,399.97
PRD-02018,SFT-01426,M104,BPA-112,20:39:58,21:13:16,405,393,54,,33.3
PRD-02019,SFT-01428,M106,BPA-101,14:00:00,17:23:56,528,486,46,,203.93
PRD-02020,SFT-01428,M106,BPA-102,17:23:56,21:13:30,309,304,71,,229.57
PRD-02021,SFT-01429,M107,BPA-105,14:00:00,15:55:56,410,372,47,,115.93
PRD-02022,SFT-01429,M107,BPA-117,15:55:56,21:14:12,513,484,44,,318.27
PRD-02023,SFT-01430,M201,EMB-213,14:00:00,21:15:00,355,337,58,,435.0
PRD-02024,SFT-01431,M202,EMB-215,14:00:00,21:14:17,299,286,71,,434.28
PRD-02025,SFT-01432,M203,EMB-217,14:00:00,21:14:23,308,292,67,,434.38
PRD-02026,SFT-01433,M204,EMB-207,14:00:00,16:11:45,412,397,51,,131.75
PRD-02027,SFT-01433,M204,EMB-212,16:11:45,21:14:09,330,320,63,,302.4
PRD-02028,SFT-01434,M205,EMB-202,14:00:00,18:24:21,374,355,51,,264.35
PRD-02029,SFT-01434,M205,EMB-200,18:24:21,21:14:28,325,319,59,,170.12
PRD-02030,SFT-01435,M206,EMB-213,14:00:00,21:15:00,366,361,58,,435.0
PRD-02031,SFT-01436,M301,CSB-307,14:00:00,21:15:00,357,326,60,,435.0
PRD-02032,SFT-01437,M302,CSB-300,14:00:00,21:15:00,457,413,50,,435.0
PRD-02033,SFT-01438,M303,CSB-302,14:00:00,16:58:30,568,530,42,,178.5
PRD-02034,SFT-01438,M303,CSB-316,16:58:30,21:13:39,306,281,63,,255.15
PRD-02035,SFT-01439,M304,CSB-306,14:00:00,15:14:32,400,391,52,,74.53
PRD-02036,SFT-01439,M304,CSB-312,15:14:32,21:14:14,363,342,66,,359.7
PRD-02037,SFT-01440,M305,CSB-304,14:00:00,14:11:42,474,427,54,,11.7
PRD-02038,SFT-01440,M305,CSB-304,14:11:42,21:13:48,467,450,54,,422.1
PRD-02039,SFT-01441,M101,BPA-103,22:00:00,05:28:56,1,1,74,,448.93
PRD-02040,SFT-01442,M102,BPA-117,22:00:00,05:29:32,1,1,44,,449.53
PRD-02041,SFT-01443,M103,BPA-108,22:00:00,05:30:00,1,1,60,,450.0
PRD-02042,SFT-01444,M104,BPA-105,22:00:00,05:29:38,1,1,47,,449.63
PRD-02043,SFT-01445,M105,BPA-104,22:00:00,03:50:33,1,1,57,,350.55
PRD-02044,SFT-01445,M105,BPA-116,03:50:33,05:28:41,1,1,64,,98.13
PRD-02045,SFT-01448,M201,EMB-213,22:00:00,05:29:30,1,1,58,,449.5
PRD-02046,SFT-01449,M202,EMB-215,22:00:00,05:29:40,1,1,71,,449.67
PRD-02047,SFT-01450,M203,EMB-207,22:00:00,01:22:18,1,1,51,,202.3
PRD-02048,SFT-01450,M203,EMB-218,01:22:18,05:28:24,1,1,69,,246.1
PRD-02049,SFT-01451,M204,EMB-204,22:00:00,05:28:56,1,1,74,,448.93
PRD-02050,SFT-01452,M205,EMB-207,22:00:00,05:29:39,1,1,51,,449.65
PRD-02051,SFT-01453,M206,EMB-202,22:00:00,05:29:39,1,1,51,,449.65
PRD-02052,SFT-01454,M301,CSB-308,22:00:00,05:29:21,1,1,43,,449.35
PRD-02053,SFT-01455,M302,CSB-306,22:00:00,22:09:32,1,1,52,,9.53
PRD-02054,SFT-01455,M302,CSB-316,22:09:32,05:28:26,1,1,63,,438.9
PRD-02055,SFT-01456,M303,CSB-303,22:00:00,05:29:48,1,1,52,,449.8
PRD-02056,SFT-01457,M304,CSB-306,22:00:00,05:29:48,1,1,52,,449.8
PRD-02057,SFT-01458,M305,CSB-308,22:00:00,03:34:41,1,1,43,,334.68
PRD-02058,SFT-01458,M305,CSB-315,03:34:41,05:29:21,1,1,40,,114.67
PRD-02059,SFT-01459,M101,BPA-110,06:00:00,13:19:27,422,411,47,,439.45
PRD-02060,SFT-01460,M102,BPA-118,06:00:00,11:10:02,280,253,71,,310.03
PRD-02061,SFT-01460,M102,BPA-107,11:10:02,13:19:14,433,418,51,,129.2
PRD-02062,SFT-01461,M103,BPA-100,06:00:00,08:56:48,310,299,68,,176.8
PRD-02063,SFT-01461,M103,BPA-117,08:56:48,13:19:20,485,458,44,,262.53
PRD-02064,SFT-01462,M104,BPA-100,06:00:00,13:19:44,329,319,68,,439.73
PRD-02065,SFT-01464,M106,BPA-114,06:00:00,13:19:58,330,326,67,,439.97
PRD-02066,SFT-01465,M107,BPA-118,06:00:00,13:19:01,305,292,71,,439.02
PRD-02067,SFT-01466,M201,EMB-215,06:00:00,13:19:01,326,307,71,,439.02
PRD-02068,SFT-01467,M202,EMB-219,06:00:00,08:26:46,304,278,74,,146.77
PRD-02069,SFT-01467,M202,EMB-203,08:26:46,13:19:03,267,252,71,,292.28
PRD-02070,SFT-01468,M203,EMB-213,06:00:00,13:19:50,345,318,58,,439.83
PRD-02071,SFT-01469,M204,EMB-213,06:00:00,13:19:50,360,347,58,,439.83
PRD-02072,SFT-01470,M205,EMB-218,06:00:00,08:59:24,283,260,69,,179.4
PRD-02073,SFT-01470,M205,EMB-203,08:59:24,13:19:44,263,239,71,,260.33
PRD-02074,SFT-01471,M206,EMB-215,06:00:00,13:19:01,272,253,71,,439.02
PRD-02075,SFT-01472,M301,CSB-302,06:00:00,07:34:30,569,533,42,,94.5
PRD-02076,SFT-01472,M301,CSB-303,07:34:30,13:18:34,435,401,52,,344.07
PRD-02077,SFT-01473,M302,CSB-307,06:00:00,13:20:00,373,356,60,,440.0
PRD-02078,SFT-01474,M303,CSB-302,06:00:00,09:31:24,550,495,42,,211.4
PRD-02079,SFT-01474,M303,CSB-315,09:31:24,13:19:24,538,529,40,,228.0
PRD-02080,SFT-01475,M304,CSB-308,06:00:00,13:19:19,455,445,43,,439.32
PRD-02081,SFT-01477,M101,BPA-108,14:00:00,14:53:00,368,356,60,,53.0
PRD-02082,SFT-01477,M101,BPA-104,14:53:00,21:13:57,407,400,57,,380.95
PRD-02083,SFT-01478,M102,BPA-109,14:00:00,14:38:32,293,286,68,,38.53
PRD-02084,SFT-01478,M102,BPA-118,14:38:32,21:13:46,283,279,71,,395.23
PRD-02085,SFT-01479,M103,BPA-110,14:00:00,21:14:45,464,428,47,,434.75
PRD-02086,SFT-01480,M104,BPA-109,14:00:00,21:01:36,302,290,68,,421.6
PRD-02087,SFT-01480,M104,BPA-117,21:01:36,21:14:04,464,424,44,,12.47
PRD-02088,SFT-01481,M105,BPA-100,14:00:00,21:14:04,274,264,68,,434.07
PRD-02089,SFT-01482,M106,BPA-107,14:00:00,19:59:33,425,402,51,,359.55
PRD-02090,SFT-01482,M106,BPA-118,19:59:33,21:14:06,273,267,71,,74.55
PRD-02091,SFT-01483,M107,BPA-115,14:00:00,21:14:18,463,457,43,,434.3
PRD-02092,SFT-01484,M201,EMB-201,14:00:00,21:14:18,483,444,43,,434.3
PRD-02093,SFT-01485,M202,EMB-219,14:00:00,21:14:08,284,268,74,,434.13
PRD-02094,SFT-01486,M203,EMB-219,14:00:00,21:14:08,293,277,74,,434.13
PRD-02095,SFT-01487,M204,EMB-214,14:00:00,21:14:28,418,387,49,,434.47
PRD-02096,SFT-01488,M205,EMB-216,14:00:00,21:14:00,330,324,62,,434.0
PRD-02097,SFT-01489,M206,EMB-211,14:00:00,21:15:00,491,484,45,,435.0
PRD-02098,SFT-01490,M301,CSB-313,14:00:00,17:10:40,545,526,40,,190.67
PRD-02099,SFT-01490,M301,CSB-301,17:10:40,21:14:32,328,312,62,,243.87
PRD-02100,SFT-01491,M302,CSB-312,14:00:00,21:14:30,325,315,66,,434.5
PRD-02101,SFT-01493,M304,CSB-310,14:00:00,21:14:28,410,394,49,,434.47
PRD-02102,SFT-01494,M305,CSB-310,14:00:00,21:14:28,494,486,49,,434.47
PRD-02103,SFT-01495,M101,BPA-114,22:00:00,03:14:54,1,1,67,,314.9
PRD-02104,SFT-01495,M101,BPA-118,03:14:54,05:28:37,1,1,71,,133.72
PRD-02105,SFT-01496,M102,BPA-115,22:00:00,22:42:17,1,1,43,,42.28
PRD-02106,SFT-01496,M102,BPA-117,22:42:17,05:29:17,1,1,44,,407.0
PRD-02107,SFT-01498,M104,BPA-116,22:00:00,23:20:00,1,1,64,,80.0
PRD-02108,SFT-01498,M104,BPA-105,23:20:00,05:28:57,1,1,47,,368.95
PRD-02109,SFT-01499,M105,BPA-112,22:00:00,05:30:00,1,1,54,,450.0
PRD-02110,SFT-01500,M106,BPA-114,22:00:00,05:28:54,1,1,67,,448.9
PRD-02111,SFT-01504,M203,EMB-218,22:00:00,05:29:39,1,1,69,,449.65
PRD-02112,SFT-01505,M204,EMB-202,22:00:00,23:59:00,1,1,51,,119.0
PRD-02113,SFT-01505,M204,EMB-214,23:59:00,05:29:45,1,1,49,,330.75
